"","cocktail_id","generation","cocktail_no","solution_component_no","concentration","units","name","ph"
"279","4f15c1c0eeaabc8234002a88",8,"C0139",2,0.1,"M","TAPS",9
"280","4f15c1c0eeaabc8234002a89",8,"C0140",1,9.5,"M","Potassium thiocyanate",4.2
"281","4f15c1c0eeaabc8234002a89",8,"C0140",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"282","4f15c1c0eeaabc8234002a8a",8,"C0141",1,9.5,"M","Potassium thiocyanate",6
"283","4f15c1c0eeaabc8234002a8a",8,"C0141",2,0.1,"M","MES monohydrate",6
"284","4f15c1c0eeaabc8234002a8b",8,"C0142",1,6.34,"M","Potassium thiocyanate",5
"285","4f15c1c0eeaabc8234002a8b",8,"C0142",2,0.1,"M","Sodium acetate trihydrate",5
"286","4f15c1c0eeaabc8234002a8c",8,"C0143",1,6.34,"M","Potassium thiocyanate",8
"287","4f15c1c0eeaabc8234002a8c",8,"C0143",2,0.1,"M","Tris",8
"288","4f15c1c0eeaabc8234002a8d",8,"C0144",1,6.34,"M","Potassium thiocyanate",10
"289","4f15c1c0eeaabc8234002a8d",8,"C0144",2,0.1,"M","CAPS",10
"290","4f15c1c0eeaabc8234002a8e",8,"C0145",1,3.17,"M","Potassium thiocyanate",7
"291","4f15c1c0eeaabc8234002a8e",8,"C0145",2,0.1,"M","Bis-Tris Propane",7
"292","4f15c1c0eeaabc8234002a8f",8,"C0146",1,3.17,"M","Potassium thiocyanate",7.5
"293","4f15c1c0eeaabc8234002a8f",8,"C0146",2,0.1,"M","HEPES",7.5
"294","4f15c1c0eeaabc8234002a90",8,"C0147",1,3.17,"M","Potassium thiocyanate",9
"295","4f15c1c0eeaabc8234002a90",8,"C0147",2,0.1,"M","TAPS",9
"296","4f15c1c0eeaabc8234002a91",8,"C0148",1,2.85,"M","Rubidium chloride",5
"297","4f15c1c0eeaabc8234002a91",8,"C0148",2,0.1,"M","Sodium acetate trihydrate",5
"298","4f15c1c0eeaabc8234002a92",8,"C0149",1,1.9,"M","Rubidium chloride",4.2
"299","4f15c1c0eeaabc8234002a92",8,"C0149",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"300","4f15c1c0eeaabc8234002a93",8,"C0150",1,1.9,"M","Rubidium chloride",6
"301","4f15c1c0eeaabc8234002a93",8,"C0150",2,0.1,"M","MES monohydrate",6
"302","4f15c1c0eeaabc8234002a94",8,"C0151",1,5.14,"M","Sodium bromide",4.2
"303","4f15c1c0eeaabc8234002a94",8,"C0151",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"304","4f15c1c0eeaabc8234002a95",8,"C0152",1,5.14,"M","Sodium bromide",5
"305","4f15c1c0eeaabc8234002a95",8,"C0152",2,0.1,"M","Sodium acetate trihydrate",5
"306","4f15c1c0eeaabc8234002a96",8,"C0153",1,5.14,"M","Sodium bromide",6
"307","4f15c1c0eeaabc8234002a96",8,"C0153",2,0.1,"M","MES monohydrate",6
"308","4f15c1c0eeaabc8234002a97",8,"C0154",1,3.43,"M","Sodium bromide",7
"309","4f15c1c0eeaabc8234002a97",8,"C0154",2,0.1,"M","Bis-Tris Propane",7
"310","4f15c1c0eeaabc8234002a98",8,"C0155",1,3.43,"M","Sodium bromide",7.5
"311","4f15c1c0eeaabc8234002a98",8,"C0155",2,0.1,"M","HEPES",7.5
"312","4f15c1c0eeaabc8234002a99",8,"C0156",1,3.43,"M","Sodium bromide",8
"313","4f15c1c0eeaabc8234002a99",8,"C0156",2,0.1,"M","Tris",8
"314","4f15c1c0eeaabc8234002a9a",8,"C0157",1,1.71,"M","Sodium bromide",9
"315","4f15c1c0eeaabc8234002a9a",8,"C0157",2,0.1,"M","TAPS",9
"316","4f15c1c0eeaabc8234002a9b",8,"C0158",1,1.71,"M","Sodium bromide",10
"317","4f15c1c0eeaabc8234002a9b",8,"C0158",2,0.1,"M","CAPS",10
"318","4f15c1c0eeaabc8234002a9c",8,"C0159",1,4.48,"M","Sodium chloride",6
"319","4f15c1c0eeaabc8234002a9c",8,"C0159",2,0.1,"M","MES monohydrate",6
"320","4f15c1c0eeaabc8234002a9d",8,"C0160",1,4.48,"M","Sodium chloride",7.5
"321","4f15c1c0eeaabc8234002a9d",8,"C0160",2,0.1,"M","HEPES",7.5
"322","4f15c1c0eeaabc8234002a9e",8,"C0161",1,0.7,"M","Sodium acetate trihydrate",6.5
"323","4f15c1c0eeaabc8234002a9e",8,"C0161",2,30,"% (v/v)","Glycerol anhydrous",6.5
"324","4f15c1c0eeaabc8234002a9e",8,"C0161",3,0.07,"M","Imidazole",6.5
"325","4f15c1c0eeaabc8234002a9f",8,"C0162",1,2.99,"M","Sodium chloride",4.2
"326","4f15c1c0eeaabc8234002a9f",8,"C0162",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"327","4f15c1c0eeaabc8234002aa0",8,"C0163",1,2.99,"M","Sodium chloride",5
"328","4f15c1c0eeaabc8234002aa0",8,"C0163",2,0.1,"M","Sodium acetate trihydrate",5
"329","4f15c1c0eeaabc8234002aa1",8,"C0164",1,1.49,"M","Sodium chloride",7
"330","4f15c1c0eeaabc8234002aa1",8,"C0164",2,0.1,"M","Bis-Tris Propane",7
"331","4f15c1c0eeaabc8234002aa2",8,"C0165",1,1.49,"M","Sodium chloride",8
"332","4f15c1c0eeaabc8234002aa2",8,"C0165",2,0.1,"M","Tris",8
"333","4f15c1c0eeaabc8234002aa3",8,"C0166",1,1.49,"M","Sodium chloride",9
"334","4f15c1c0eeaabc8234002aa3",8,"C0166",2,0.1,"M","TAPS",9
"335","4f15c1c0eeaabc8234002aa4",8,"C0167",1,2.03,"M","Sodium molybdate dihydrate",6
"336","4f15c1c0eeaabc8234002aa4",8,"C0167",2,0.1,"M","MES monohydrate",6
"337","4f15c1c0eeaabc8234002aa5",8,"C0168",1,2.03,"M","Sodium molybdate dihydrate",7.5
"338","4f15c1c0eeaabc8234002aa5",8,"C0168",2,0.1,"M","HEPES",7.5
"339","4f15c1c0eeaabc8234002aa6",8,"C0169",1,1.35,"M","Sodium molybdate dihydrate",7
"340","4f15c1c0eeaabc8234002aa6",8,"C0169",2,0.1,"M","Bis-Tris Propane",7
"341","4f15c1c0eeaabc8234002aa7",8,"C0170",1,1.35,"M","Sodium molybdate dihydrate",9
"342","4f15c1c0eeaabc8234002aa7",8,"C0170",2,0.1,"M","TAPS",9
"343","4f15c1c0eeaabc8234002aa8",8,"C0171",1,0.68,"M","Sodium molybdate dihydrate",4.2
"344","4f15c1c0eeaabc8234002aa8",8,"C0171",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"345","4f15c1c0eeaabc8234002aa9",8,"C0172",1,0.68,"M","Sodium molybdate dihydrate",8
"346","4f15c1c0eeaabc8234002aa9",8,"C0172",2,0.1,"M","Tris",8
"347","4f15c1c0eeaabc8234002aaa",8,"C0173",1,0.68,"M","Sodium molybdate dihydrate",10
"348","4f15c1c0eeaabc8234002aaa",8,"C0173",2,0.1,"M","CAPS",10
"349","4f15c1c0eeaabc8234002aab",8,"C0174",1,3.9,"M","Sodium nitrate",6
"350","4f15c1c0eeaabc8234002aab",8,"C0174",2,0.1,"M","MES monohydrate",6
"351","4f15c1c0eeaabc8234002aac",8,"C0175",1,3.9,"M","Sodium nitrate",7.5
"352","4f15c1c0eeaabc8234002aac",8,"C0175",2,0.1,"M","HEPES",7.5
"353","4f15c1c0eeaabc8234002aad",8,"C0176",1,2.6,"M","Sodium nitrate",5
"354","4f15c1c0eeaabc8234002aad",8,"C0176",2,0.1,"M","Sodium acetate trihydrate",5
"355","4f15c1c0eeaabc8234002aae",8,"C0177",1,2.6,"M","Sodium nitrate",8
"356","4f15c1c0eeaabc8234002aae",8,"C0177",2,0.1,"M","Tris",8
"357","4f15c1c0eeaabc8234002aaf",8,"C0178",1,2.6,"M","Sodium nitrate",9
"358","4f15c1c0eeaabc8234002aaf",8,"C0178",2,0.1,"M","TAPS",9
"359","4f15c1c0eeaabc8234002ab0",8,"C0179",1,1.3,"M","Sodium nitrate",4.2
"360","4f15c1c0eeaabc8234002ab0",8,"C0179",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"361","4f15c1c0eeaabc8234002ab1",8,"C0180",1,1.3,"M","Sodium nitrate",7
"362","4f15c1c0eeaabc8234002ab1",8,"C0180",2,0.1,"M","Bis-Tris Propane",7
"363","4f15c1c0eeaabc8234002ab2",8,"C0181",1,3.32,"M","Sodium phosphate monobasic",4.2
"364","4f15c1c0eeaabc8234002ab2",8,"C0181",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"365","4f15c1c0eeaabc8234002ab3",8,"C0182",1,3.32,"M","Sodium phosphate monobasic",7
"366","4f15c1c0eeaabc8234002ab3",8,"C0182",2,0.1,"M","Bis-Tris Propane",7
"367","4f15c1c0eeaabc8234002ab4",8,"C0183",1,3.32,"M","Sodium phosphate monobasic",9
"368","4f15c1c0eeaabc8234002ab4",8,"C0183",2,0.1,"M","TAPS",9
"369","4f15c1c0eeaabc8234002ab5",8,"C0184",1,2.21,"M","Sodium phosphate monobasic",6
"370","4f15c1c0eeaabc8234002ab5",8,"C0184",2,0.1,"M","MES monohydrate",6
"371","4f15c1c0eeaabc8234002ab6",8,"C0185",1,2.21,"M","Sodium phosphate monobasic",7.5
"372","4f15c1c0eeaabc8234002ab6",8,"C0185",2,0.1,"M","HEPES",7.5
"373","4f15c1c0eeaabc8234002ab7",8,"C0186",1,1.11,"M","Sodium phosphate monobasic",5
"374","4f15c1c0eeaabc8234002ab7",8,"C0186",2,0.1,"M","Sodium acetate trihydrate",5
"375","4f15c1c0eeaabc8234002ab8",8,"C0187",1,1.11,"M","Sodium phosphate monobasic",8
"376","4f15c1c0eeaabc8234002ab8",8,"C0187",2,0.1,"M","Tris",8
"377","4f15c1c0eeaabc8234002ab9",8,"C0188",1,1.11,"M","Sodium phosphate monobasic",10
"378","4f15c1c0eeaabc8234002ab9",8,"C0188",2,0.1,"M","CAPS",10
"379","4f15c1c0eeaabc8234002aba",8,"C0189",1,2.83,"M","Sodium thiosulfate pentahydrate",6
"380","4f15c1c0eeaabc8234002aba",8,"C0189",2,0.1,"M","MES monohydrate",6
"381","4f15c1c0eeaabc8234002abb",8,"C0190",1,2.83,"M","Sodium thiosulfate pentahydrate",8
"382","4f15c1c0eeaabc8234002abb",8,"C0190",2,0.1,"M","Tris",8
"383","4f15c1c0eeaabc8234002abc",8,"C0191",1,2.83,"M","Sodium thiosulfate pentahydrate",9
"384","4f15c1c0eeaabc8234002abc",8,"C0191",2,0.1,"M","TAPS",9
"385","4f15c1c0eeaabc8234002abd",8,"C0192",1,1.88,"M","Sodium thiosulfate pentahydrate",7
"386","4f15c1c0eeaabc8234002abd",8,"C0192",2,0.1,"M","Bis-Tris Propane",7
"387","4f15c1c0eeaabc8234002abe",8,"C0193",1,1.88,"M","Sodium thiosulfate pentahydrate",9
"388","4f15c1c0eeaabc8234002abe",8,"C0193",2,0.1,"M","TAPS",9
"389","4f15c1c0eeaabc8234002abf",8,"C0194",1,0.94,"M","Sodium thiosulfate pentahydrate",6
"390","4f15c1c0eeaabc8234002abf",8,"C0194",2,0.1,"M","MES monohydrate",6
"391","4f15c1c0eeaabc8234002ac0",8,"C0195",1,0.94,"M","Sodium thiosulfate pentahydrate",10
"392","4f15c1c0eeaabc8234002ac0",8,"C0195",2,0.1,"M","CAPS",10
"393","4f15c1c0eeaabc8234002ac1",8,"C0196",1,0.94,"M","Sodium thiosulfate pentahydrate",7.5
"394","4f15c1c0eeaabc8234002ac1",8,"C0196",2,0.1,"M","HEPES",7.5
"395","4f15c1c0eeaabc8234002ac2",8,"C0197",1,1.18,"M","Zinc acetate dihydrate",7.5
"396","4f15c1c0eeaabc8234002ac2",8,"C0197",2,0.1,"M","HEPES",7.5
"397","4f15c1c0eeaabc8234002ac3",8,"C0198",1,1.18,"M","Zinc acetate dihydrate",8
"398","4f15c1c0eeaabc8234002ac3",8,"C0198",2,0.1,"M","Tris",8
"399","4f15c1c0eeaabc8234002ac4",8,"C0199",1,0.79,"M","Zinc acetate dihydrate",5
"400","4f15c1c0eeaabc8234002ac4",8,"C0199",2,0.1,"M","Sodium acetate trihydrate",5
"401","4f15c1c0eeaabc8234002ac5",8,"C0200",1,0.79,"M","Zinc acetate dihydrate",8
"402","4f15c1c0eeaabc8234002ac5",8,"C0200",2,0.1,"M","Tris",8
"403","4f15c1c0eeaabc8234002ac6",8,"C0201",1,0.39,"M","Zinc acetate dihydrate",5
"404","4f15c1c0eeaabc8234002ac6",8,"C0201",2,0.1,"M","Sodium acetate trihydrate",5
"405","4f15c1c0eeaabc8234002ac7",8,"C0202",1,0.39,"M","Zinc acetate dihydrate",6
"406","4f15c1c0eeaabc8234002ac7",8,"C0202",2,0.1,"M","MES monohydrate",6
"407","4f15c1c0eeaabc8234002ac8",8,"C0203",1,3.46,"M","Potassium phosphate dibasic anhydrous",6
"408","4f15c1c0eeaabc8234002ac8",8,"C0203",2,0.1,"M","MES monohydrate",6
"409","4f15c1c0eeaabc8234002ac9",8,"C0204",1,3.46,"M","Potassium phosphate dibasic anhydrous",7.5
"410","4f15c1c0eeaabc8234002ac9",8,"C0204",2,0.1,"M","HEPES",7.5
"411","4f15c1c0eeaabc8234002aca",8,"C0205",1,2.3,"M","Potassium phosphate dibasic anhydrous",7
"412","4f15c1c0eeaabc8234002aca",8,"C0205",2,0.1,"M","Bis-Tris Propane",7
"413","4f15c1c0eeaabc8234002acb",8,"C0206",1,2.3,"M","Potassium phosphate dibasic anhydrous",9
"414","4f15c1c0eeaabc8234002acb",8,"C0206",2,0.1,"M","TAPS",9
"415","4f15c1c0eeaabc8234002acc",8,"C0207",1,2.3,"M","Potassium phosphate dibasic anhydrous",5
"416","4f15c1c0eeaabc8234002acc",8,"C0207",2,0.1,"M","Sodium acetate trihydrate",5
"417","4f15c1c0eeaabc8234002acd",8,"C0208",1,1.15,"M","Potassium phosphate dibasic anhydrous",4.2
"418","4f15c1c0eeaabc8234002acd",8,"C0208",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"419","4f15c1c0eeaabc8234002ace",8,"C0209",1,1.15,"M","Potassium phosphate dibasic anhydrous",5
"420","4f15c1c0eeaabc8234002ace",8,"C0209",2,0.1,"M","Sodium acetate trihydrate",5
"421","4f15c1c0eeaabc8234002acf",8,"C0210",1,1.15,"M","Potassium phosphate dibasic anhydrous",8
"422","4f15c1c0eeaabc8234002acf",8,"C0210",2,0.1,"M","Tris",8
"423","4f15c1c0eeaabc8234002ad0",8,"C0211",1,0.53,"M","Cobalt (II) sulfate heptahydrate",8
"424","4f15c1c0eeaabc8234002ad0",8,"C0211",2,0.1,"M","Tris",8
"425","4f15c1c0eeaabc8234002ad1",8,"C0212",1,1.06,"M","Cobalt (II) sulfate heptahydrate",9
"426","4f15c1c0eeaabc8234002ad1",8,"C0212",2,0.1,"M","TAPS",9
"427","4f15c1c0eeaabc8234002ad2",8,"C0213",1,0.53,"M","Cobalt (II) sulfate heptahydrate",5
"428","4f15c1c0eeaabc8234002ad2",8,"C0213",2,0.1,"M","Sodium acetate trihydrate",5
"429","4f15c1c0eeaabc8234002ad3",8,"C0214",1,1.06,"M","Cobalt (II) sulfate heptahydrate",4.2
"430","4f15c1c0eeaabc8234002ad3",8,"C0214",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"431","4f15c1c0eeaabc8234002ad4",8,"C0215",1,1.06,"M","Cobalt (II) sulfate heptahydrate",5
"432","4f15c1c0eeaabc8234002ad4",8,"C0215",2,0.1,"M","Sodium acetate trihydrate",5
"433","4f15c1c0eeaabc8234002ad5",8,"C0216",1,1.06,"M","Cobalt (II) sulfate heptahydrate",8
"434","4f15c1c0eeaabc8234002ad5",8,"C0216",2,0.1,"M","Tris",8
"435","4f15c1c0eeaabc8234002ad6",8,"C0217",1,0.53,"M","Cobalt (II) sulfate heptahydrate",6
"436","4f15c1c0eeaabc8234002ad6",8,"C0217",2,0.1,"M","MES monohydrate",6
"437","4f15c1c0eeaabc8234002ad7",8,"C0218",1,0.53,"M","Cobalt (II) sulfate heptahydrate",7
"438","4f15c1c0eeaabc8234002ad7",8,"C0218",2,0.1,"M","Bis-Tris Propane",7
"439","4f15c1c0eeaabc8234002ad8",8,"C0219",1,2.03,"M","Lithium sulfate monohydrate",6
"440","4f15c1c0eeaabc8234002ad8",8,"C0219",2,0.1,"M","MES monohydrate",6
"441","4f15c1c0eeaabc8234002ad9",8,"C0220",1,1.35,"M","Lithium sulfate monohydrate",4.2
"442","4f15c1c0eeaabc8234002ad9",8,"C0220",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"443","4f15c1c0eeaabc8234002ada",8,"C0221",1,1.35,"M","Lithium sulfate monohydrate",7.5
"444","4f15c1c0eeaabc8234002ada",8,"C0221",2,0.1,"M","HEPES",7.5
"445","4f15c1c0eeaabc8234002adb",8,"C0222",1,0.68,"M","Lithium sulfate monohydrate",5
"446","4f15c1c0eeaabc8234002adb",8,"C0222",2,0.1,"M","Sodium acetate trihydrate",5
"447","4f15c1c0eeaabc8234002adc",8,"C0223",1,3.05,"M","Potassium phosphate tribasic",4.2
"448","4f15c1c0eeaabc8234002adc",8,"C0223",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"449","4f15c1c0eeaabc8234002add",8,"C0224",1,3.05,"M","Potassium phosphate tribasic",8
"450","4f15c1c0eeaabc8234002add",8,"C0224",2,0.1,"M","Tris",8
"451","4f15c1c0eeaabc8234002ade",8,"C0225",1,3.05,"M","Potassium phosphate tribasic",9
"452","4f15c1c0eeaabc8234002ade",8,"C0225",2,0.1,"M","TAPS",9
"453","4f15c1c0eeaabc8234002adf",8,"C0226",1,2.03,"M","Potassium phosphate tribasic",5
"454","4f15c1c0eeaabc8234002adf",8,"C0226",2,0.1,"M","Sodium acetate trihydrate",5
"455","4f15c1c0eeaabc8234002ae0",8,"C0227",1,2.03,"M","Potassium phosphate tribasic",7
"456","4f15c1c0eeaabc8234002ae0",8,"C0227",2,0.1,"M","Bis-Tris Propane",7
"457","4f15c1c0eeaabc8234002ae1",8,"C0228",1,8.1,"M","Ammonium thiocyanate",4.2
"458","4f15c1c0eeaabc8234002ae1",8,"C0228",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"459","4f15c1c0eeaabc8234002ae2",8,"C0229",1,8.1,"M","Ammonium thiocyanate",5
"460","4f15c1c0eeaabc8234002ae2",8,"C0229",2,0.1,"M","Sodium acetate trihydrate",5
"461","4f15c1c0eeaabc8234002ae3",8,"C0230",1,5.4,"M","Ammonium thiocyanate",6
"462","4f15c1c0eeaabc8234002ae3",8,"C0230",2,0.1,"M","MES monohydrate",6
"463","4f15c1c0eeaabc8234002ae4",8,"C0231",1,35,"% (v/v)","Glycerol anhydrous",7.5
"464","4f15c1c0eeaabc8234002ae4",8,"C0231",2,0.07,"M","HEPES-Na",7.5
"465","4f15c1c0eeaabc8234002ae4",8,"C0231",3,0.52,"M","Potassium sodium tartrate tetrahydrate",7.5
"466","4f15c1c0eeaabc8234002ae5",8,"C0232",1,0.17,"M","Ammonium sulfate",5.47
"467","4f15c1c0eeaabc8234002ae5",8,"C0232",2,25.5,"% (w/v)","polyethylene glycol 8000",5.47
"468","4f15c1c0eeaabc8234002ae5",8,"C0232",3,15,"% (v/v)","Glycerol anhydrous",5.47
"469","4f15c1c0eeaabc8234002ae6",8,"C0233",1,2.7,"M","Ammonium thiocyanate",7
"470","4f15c1c0eeaabc8234002ae6",8,"C0233",2,0.1,"M","Bis-Tris Propane",7
"471","4f15c1c0eeaabc8234002ae7",8,"C0234",1,2.7,"M","Ammonium thiocyanate",7.5
"472","4f15c1c0eeaabc8234002ae7",8,"C0234",2,0.1,"M","HEPES",7.5
"473","4f15c1c0eeaabc8234002ae8",8,"C0235",1,2.7,"M","Ammonium thiocyanate",10
"474","4f15c1c0eeaabc8234002ae8",8,"C0235",2,0.1,"M","CAPS",10
"475","4f15c1c0eeaabc8234002ae9",8,"C0236",1,0.17,"M","Ammonium sulfate",5.64
"476","4f15c1c0eeaabc8234002ae9",8,"C0236",2,25.5,"% (w/v)","polyethylene glycol 4000",5.64
"477","4f15c1c0eeaabc8234002ae9",8,"C0236",3,15,"% (v/v)","Glycerol anhydrous",5.64
"478","4f15c1c0eeaabc8234002aea",8,"C0237",1,1.5,"M","Ammonium sulfate",8.5
"479","4f15c1c0eeaabc8234002aea",8,"C0237",2,0.75,"M","Tris HCl",8.5
"480","4f15c1c0eeaabc8234002aea",8,"C0237",3,25,"% (v/v)","Glycerol anhydrous",8.5
"481","4f15c1c0eeaabc8234002aeb",8,"C0238",1,0.1,"M","Ammonium bromide",10
"482","4f15c1c0eeaabc8234002aeb",8,"C0238",2,0.1,"M","CAPS",10
"483","4f15c1c0eeaabc8234002aeb",8,"C0238",3,20,"% (w/v)","polyethylene glycol 20000",10
"484","4f15c1c0eeaabc8234002aec",8,"C0239",1,0.1,"M","Ammonium bromide",9
"485","4f15c1c0eeaabc8234002aec",8,"C0239",2,0.1,"M","TAPS",9
"486","4f15c1c0eeaabc8234002aec",8,"C0239",3,20,"% (w/v)","polyethylene glycol 20000",9
"487","4f15c1c0eeaabc8234002aed",8,"C0240",1,0.1,"M","Ammonium bromide",7
"488","4f15c1c0eeaabc8234002aed",8,"C0240",2,0.1,"M","Bis-Tris Propane",7
"489","4f15c1c0eeaabc8234002aed",8,"C0240",3,20,"% (w/v)","polyethylene glycol 20000",7
"490","4f15c1c0eeaabc8234002aee",8,"C0241",1,0.1,"M","Ammonium bromide",7.5
"491","4f15c1c0eeaabc8234002aee",8,"C0241",2,0.1,"M","HEPES",7.5
"492","4f15c1c0eeaabc8234002aee",8,"C0241",3,20,"% (w/v)","polyethylene glycol 20000",7.5
"493","4f15c1c0eeaabc8234002aef",8,"C0242",1,0.1,"M","Ammonium chloride",6
"494","4f15c1c0eeaabc8234002aef",8,"C0242",2,0.1,"M","MES monohydrate",6
"495","4f15c1c0eeaabc8234002aef",8,"C0242",3,20,"% (w/v)","polyethylene glycol 20000",6
"496","4f15c1c0eeaabc8234002af0",8,"C0243",1,0.1,"M","Ammonium chloride",4.2
"497","4f15c1c0eeaabc8234002af0",8,"C0243",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"498","4f15c1c0eeaabc8234002af0",8,"C0243",3,20,"% (w/v)","polyethylene glycol 20000",4.2
"499","4f15c1c0eeaabc8234002af1",8,"C0244",1,0.1,"M","Ammonium nitrate",6
"500","4f15c1c0eeaabc8234002af1",8,"C0244",2,0.1,"M","MES monohydrate",6
"501","4f15c1c0eeaabc8234002af1",8,"C0244",3,20,"% (w/v)","polyethylene glycol 20000",6
"502","4f15c1c0eeaabc8234002af2",8,"C0245",1,0.1,"M","Ammonium nitrate",9
"503","4f15c1c0eeaabc8234002af2",8,"C0245",2,0.1,"M","TAPS",9
"504","4f15c1c0eeaabc8234002af2",8,"C0245",3,20,"% (w/v)","polyethylene glycol 20000",9
"505","4f15c1c0eeaabc8234002af3",8,"C0246",1,0.1,"M","Ammonium phosphate monobasic",10
"506","4f15c1c0eeaabc8234002af3",8,"C0246",2,0.1,"M","CAPS",10
"507","4f15c1c0eeaabc8234002af3",8,"C0246",3,20,"% (w/v)","polyethylene glycol 20000",10
"508","4f15c1c0eeaabc8234002af4",8,"C0247",1,0.1,"M","Ammonium phosphate monobasic",7.5
"509","4f15c1c0eeaabc8234002af4",8,"C0247",2,0.1,"M","HEPES",7.5
"510","4f15c1c0eeaabc8234002af4",8,"C0247",3,20,"% (w/v)","polyethylene glycol 20000",7.5
"511","4f15c1c0eeaabc8234002af5",8,"C0248",1,0.1,"M","Ammonium phosphate dibasic",10
"512","4f15c1c0eeaabc8234002af5",8,"C0248",2,0.1,"M","CAPS",10
"513","4f15c1c0eeaabc8234002af5",8,"C0248",3,20,"% (w/v)","polyethylene glycol 20000",10
"514","4f15c1c0eeaabc8234002af6",8,"C0249",1,0.1,"M","Ammonium sulfate",7
"515","4f15c1c0eeaabc8234002af6",8,"C0249",2,0.1,"M","Bis-Tris Propane",7
"516","4f15c1c0eeaabc8234002af6",8,"C0249",3,20,"% (w/v)","polyethylene glycol 20000",7
"517","4f15c1c0eeaabc8234002af7",8,"C0250",1,0.2,"M","Sodium citrate tribasic dihydrate",7.5
"518","4f15c1c0eeaabc8234002af7",8,"C0250",2,30,"% (v/v)","MPD",7.5
"519","4f15c1c0eeaabc8234002af7",8,"C0250",3,0.1,"M","HEPES-Na",7.5
"520","4f15c1c0eeaabc8234002af8",8,"C0251",1,0.16,"M","Magnesium chloride hexahydrate",8.5
"521","4f15c1c0eeaabc8234002af8",8,"C0251",2,0.08,"M","Tris HCl",8.5
"522","4f15c1c0eeaabc8234002af8",8,"C0251",3,24,"% (w/v)","polyethylene glycol 4000",8.5
"523","4f15c1c0eeaabc8234002af8",8,"C0251",4,20,"% (v/v)","Glycerol anhydrous",8.5
"524","4f15c1c0eeaabc8234002af9",8,"C0252",1,0.98,"M","Sodium acetate trihydrate",6.5
"525","4f15c1c0eeaabc8234002af9",8,"C0252",2,30,"% (v/v)","Glycerol anhydrous",6.5
"526","4f15c1c0eeaabc8234002af9",8,"C0252",3,0.07,"M","Sodium cacodylate trihydrate",6.5
"527","4f15c1c0eeaabc8234002afa",8,"C0253",1,0.1,"M","Lithium bromide",7
"528","4f15c1c0eeaabc8234002afa",8,"C0253",2,0.1,"M","Bis-Tris Propane",7
"529","4f15c1c0eeaabc8234002afa",8,"C0253",3,20,"% (w/v)","polyethylene glycol 20000",7
"530","4f15c1c0eeaabc8234002afb",8,"C0254",1,0.1,"M","Lithium bromide",9
"531","4f15c1c0eeaabc8234002afb",8,"C0254",2,0.1,"M","TAPS",9
"532","4f15c1c0eeaabc8234002afb",8,"C0254",3,20,"% (w/v)","polyethylene glycol 20000",9
"533","4f15c1c0eeaabc8234002afc",8,"C0255",1,0.1,"M","Lithium chloride",9
"534","4f15c1c0eeaabc8234002afc",8,"C0255",2,0.1,"M","TAPS",9
"535","4f15c1c0eeaabc8234002afc",8,"C0255",3,20,"% (w/v)","polyethylene glycol 20000",9
"536","4f15c1c0eeaabc8234002afd",8,"C0256",1,0.1,"M","Lithium chloride",5
"537","4f15c1c0eeaabc8234002afd",8,"C0256",2,0.1,"M","Sodium acetate trihydrate",5
"538","4f15c1c0eeaabc8234002afd",8,"C0256",3,20,"% (w/v)","polyethylene glycol 20000",5
"539","4f15c1c0eeaabc8234002afe",8,"C0257",1,0.1,"M","Lithium chloride",10
"540","4f15c1c0eeaabc8234002afe",8,"C0257",2,0.1,"M","CAPS",10
"541","4f15c1c0eeaabc8234002afe",8,"C0257",3,20,"% (w/v)","polyethylene glycol 20000",10
"542","4f15c1c0eeaabc8234002aff",8,"C0258",1,0.1,"M","Lithium chloride",6
"543","4f15c1c0eeaabc8234002aff",8,"C0258",2,0.1,"M","MES monohydrate",6
"544","4f15c1c0eeaabc8234002aff",8,"C0258",3,20,"% (w/v)","polyethylene glycol 20000",6
"545","4f15c1c0eeaabc8234002b00",8,"C0259",1,0.1,"M","Magnesium acetate tetrahydrate",9
"546","4f15c1c0eeaabc8234002b00",8,"C0259",2,0.1,"M","TAPS",9
"547","4f15c1c0eeaabc8234002b00",8,"C0259",3,20,"% (w/v)","polyethylene glycol 20000",9
"548","4f15c1c0eeaabc8234002b01",8,"C0260",1,0.1,"M","Magnesium chloride hexahydrate",8
"549","4f15c1c0eeaabc8234002b01",8,"C0260",2,0.1,"M","Tris",8
"550","4f15c1c0eeaabc8234002b01",8,"C0260",3,20,"% (w/v)","polyethylene glycol 20000",8
"551","4f15c1c0eeaabc8234002b02",8,"C0261",1,0.1,"M","Magnesium chloride hexahydrate",4.2
